JPGNumber,Race 0 Bubble 0,Race 0 Bubble 1,Race 0 Bubble 2,Race 0 Bubble 3,Race 0 Bubble 4,Race 0 Bubble 5,Race 0 Bubble 6
1725,0,1,1,1,0,0,0
1727,0,1,1,1,0,0,0
1729,1,1,0,1,0,0,0
1731,1,1,0,1,0,0,0
1733,1,1,1,0,0,0,0
1735,0,1,1,1,0,0,0
1737,1,1,1,0,0,0,0
1739,0,0,1,1,0,0,0
1741,1,1,1,0,0,0,0
1743,1,4,0,1,0,0,0
1745,1,1,1,0,0,0,0
1747,1,1,1,0,0,0,0
1749,1,1,0,1,0,0,0
1751,1,1,0,1,0,0,0
2061,1,1,0,1,0,0,0
2063,1,1,1,0,0,0,0
2065,4,4,0,4,0,0,0
2067,0,1,1,1,0,0,0
2069,1,1,0,1,0,0,0
2071,1,1,0,1,0,0,0
2073,0,0,0,1,0,0,0
2075,0,0,0,1,0,0,0
2077,1,0,1,1,0,0,0
2079,1,0,1,1,0,0,0
2081,0,0,0,0,1,1,1
2083,1,1,1,0,0,0,0
2085,0,1,1,1,0,0,0
2087,1,1,0,1,0,0,0
2089,1,1,0,1,0,0,0
2091,1,1,0,1,0,0,0
2093,1,1,1,0,0,0,0
2095,1,1,0,1,0,0,0
2097,1,0,0,0,0,0,0
2099,4,0,4,0,0,0,0
2101,1,1,1,0,0,0,0
2103,1,1,1,0,0,0,0
2105,1,0,1,1,0,0,0
2107,1,1,0,1,0,0,0
2109,0,0,0,1,0,0,0
2111,1,1,1,0,0,0,0
2113,1,1,1,0,0,0,0
2115,1,0,1,1,0,0,0
2117,1,0,1,1,0,0,0
2119,0,0,0,0,0,0,0
2121,1,1,0,1,0,0,0
2123,1,0,0,0,0,0,0
2125,1,1,0,1,0,0,0
2127,1,1,0,1,0,0,0
2129,4,0,4,4,0,0,0
2131,0,1,1,1,0,0,0
2133,0,1,1,1,0,0,0
2135,0,0,0,0,0,0,0
2137,1,1,1,0,0,0,0
2139,1,1,1,0,0,0,0
2141,0,0,0,1,0,0,0
2143,0,0,0,1,0,0,0
2145,0,0,0,1,0,0,0
2147,0,1,1,1,0,0,0
2149,0,1,1,1,0,0,0
2151,0,1,1,1,0,0,0
2153,0,0,0,1,0,0,0
2155,0,0,0,0,0,0,0
2157,0,0,0,0,0,0,0
2159,1,1,1,0,0,0,0
2161,0,0,0,2,0,0,0
2163,1,1,0,0,0,0,0
2165,1,1,0,0,0,0,0
2167,4,4,0,4,0,0,0
2169,1,1,1,0,0,0,0
2171,4,4,4,0,0,0,0
2173,1,1,1,0,0,0,0
2175,1,1,0,0,0,0,0
2177,1,0,0,0,0,0,0
2179,4,4,0,4,0,0,0
2181,0,0,0,0,0,0,0
2183,1,0,1,1,0,0,0
2185,1,0,1,1,0,0,0
2187,1,0,0,0,0,0,0
2189,1,1,1,0,0,0,0
2191,1,1,1,0,0,0,0
2193,1,1,1,0,0,0,0
2195,0,0,0,1,0,0,0
2197,0,0,0,1,0,0,0
2199,0,0,0,6,0,0,0
2201,0,0,0,1,0,0,0
2203,0,0,0,1,0,0,0
2205,1,1,0,1,0,0,0
2207,1,1,0,1,0,0,0
2209,0,0,0,1,0,0,0
2211,1,1,0,1,0,0,0
2213,1,1,1,0,0,0,0
2215,1,1,1,0,0,0,0
2217,1,1,0,1,0,0,0
2219,1,1,0,1,0,0,0
2221,1,1,0,1,0,0,0
2223,1,1,1,0,0,0,0
2225,2,0,2,2,0,0,0
2227,1,1,1,0,0,0,0
2229,1,1,1,0,0,0,0
2231,0,1,0,0,0,0,0
2233,0,0,0,1,0,0,0
2235,0,0,0,0,0,0,0
2237,1,0,1,1,0,0,0
2239,0,0,0,1,0,0,0
2241,1,1,0,1,0,0,0
2243,1,0,0,1,0,0,0
2245,0,1,1,1,0,0,0
2247,0,1,1,1,0,0,0
2249,1,1,1,0,0,0,0
2251,0,1,0,0,0,0,0
2253,0,1,0,0,0,0,0
2255,0,1,0,0,0,0,0
2257,1,0,1,1,0,0,0
2259,4,4,0,4,0,0,0
2261,1,1,0,1,0,0,0
2263,1,1,0,1,0,0,0
2265,1,1,0,0,0,0,0
2267,1,0,1,1,0,0,0
2269,1,1,1,0,0,0,0
2271,1,0,1,1,0,0,0
2917,1,1,0,0,0,0,0
2919,1,1,0,0,0,0,0
2921,0,1,0,0,0,0,0
2923,1,1,1,0,0,0,0
2925,1,1,1,0,0,0,0
2927,1,1,0,1,0,0,0
2929,1,0,0,1,0,0,0
2931,1,1,0,1,0,0,0
2933,8,8,0,0,0,0,0
2935,1,1,1,0,0,0,0
2937,0,1,0,0,0,0,0
2939,5,5,1,0,0,0,0
2941,1,1,1,0,0,0,0
2943,1,1,1,0,0,0,0
2945,4,4,4,0,0,0,0
2947,1,1,1,0,0,0,0
2949,1,1,1,0,0,0,0
2951,1,1,0,1,0,0,0
2953,1,0,1,1,0,0,0
2955,0,1,1,1,0,0,0
2957,0,1,1,1,0,0,0
2959,1,1,0,1,0,0,0
2961,1,1,1,0,0,0,0
2963,1,1,1,0,0,0,0
2965,0,1,1,1,0,0,0
2967,1,1,1,0,0,0,0
2969,1,1,1,1,0,0,0
2971,1,0,1,1,0,0,0
2973,7,7,7,7,7,7,7
2975,7,7,7,7,7,7,7
2977,7,7,7,7,7,7,7
2979,0,0,0,1,0,0,0
2981,1,1,1,0,0,0,0
2983,1,1,1,0,0,0,0
2985,1,1,1,0,0,0,0
2987,0,1,1,1,0,0,0
2989,1,1,1,0,0,0,0
2991,1,1,1,0,0,0,0
2993,1,1,1,0,0,0,0
2995,4,4,0,4,0,0,0
2997,1,1,0,1,0,0,0
2999,1,1,1,0,0,0,0
3001,0,0,0,1,0,0,0
3003,1,1,0,1,0,0,0
3005,1,1,0,1,0,0,0
3007,1,1,0,1,0,0,0
3009,1,1,0,1,0,0,0
3011,0,0,0,1,0,0,0
3013,0,1,0,1,0,0,0
3015,1,1,0,1,0,0,0
3017,1,1,0,1,0,0,0
3019,1,1,0,1,0,0,0
3021,1,1,0,4,0,0,0
3023,1,1,0,0,0,0,0
3025,1,1,0,0,0,0,0
3027,0,1,0,1,1,0,0
3029,0,0,1,0,0,0,0
3031,1,0,0,0,0,0,0
3033,0,1,0,0,0,0,0
3035,0,0,1,0,0,0,0
3037,1,1,0,1,0,0,0
3039,2,0,2,2,0,0,0
3041,1,1,1,0,0,0,0
3043,1,1,1,0,0,0,0
3045,0,0,0,1,0,0,0
3047,0,0,0,1,0,0,0
3049,0,0,0,0,0,0,0
3051,0,1,0,0,0,0,0
3053,0,1,0,0,0,0,0
3055,1,1,0,1,0,0,0
3057,0,1,0,0,0,0,0
3059,0,1,0,0,0,0,0
3061,1,1,1,0,0,0,0
3063,1,1,1,0,0,0,0
3065,0,1,1,1,0,0,0
3067,0,0,0,0,0,0,0
3069,0,0,0,1,0,0,0
3071,4,4,0,4,0,0,0
3073,0,0,0,0,0,0,0
3075,0,0,0,1,0,0,0
3077,1,1,1,0,0,0,0
3079,1,1,1,0,0,0,0
3081,0,0,1,0,0,0,0
3083,1,0,0,0,0,0,0
3085,1,1,1,0,0,0,0
3087,1,0,1,1,0,0,0
3089,1,0,1,0,0,0,0
3091,1,1,0,1,0,0,0
3093,0,1,0,0,0,0,0
3095,0,0,4,0,0,0,0
3097,0,0,1,0,0,0,0
3099,1,1,0,1,0,0,0
3101,1,1,1,0,0,0,0
3103,0,1,0,0,0,0,0
3105,0,1,0,0,0,0,0
3107,0,0,0,0,0,0,0
3109,0,1,0,0,0,0,0
3111,1,1,0,1,0,0,0
3113,1,1,0,1,0,0,0
3115,1,1,0,1,0,0,0
3117,1,1,0,1,0,0,0
3119,0,0,0,1,0,0,0
3121,1,1,0,1,0,0,0
4350,1,0,0,1,1,0,0
4352,1,0,0,1,0,0,0
4354,0,6,1,1,0,0,0
4356,0,0,0,0,0,0,0
4357,0,0,0,1,0,0,0
4359,4,4,0,4,0,0,0
4361,1,1,0,1,0,0,0
4363,1,1,1,0,0,0,0
4365,0,1,1,1,0,0,0
4367,1,1,1,0,0,0,0
4369,1,1,1,0,0,0,0
4371,1,1,1,0,0,0,0
4373,1,1,0,1,0,0,0
4375,1,1,0,1,0,0,0
4377,1,1,1,0,0,0,0
4379,1,1,1,0,0,0,0
4381,1,1,0,1,0,0,0
4383,0,0,0,1,0,0,0
4385,1,1,1,0,0,0,0
4387,1,1,1,0,0,0,0
4389,0,0,0,1,0,0,0
4391,1,1,0,1,0,0,0
4393,0,0,1,1,0,0,0
4395,0,1,0,0,0,0,0
4397,1,0,0,1,0,0,0
4399,4,0,4,4,0,0,0
4401,1,1,1,0,0,0,0
4403,1,1,1,0,0,0,0
4405,1,1,1,0,0,0,0
4407,1,1,1,0,0,0,0
4409,1,1,1,0,0,0,0
4411,1,1,1,0,0,0,0
4413,1,1,1,0,0,0,0
4415,4,4,4,0,0,0,0
4417,0,1,0,0,0,0,0
4419,1,1,0,1,0,0,0
4421,0,0,0,1,0,0,0
4423,1,1,0,1,0,0,0
4425,1,1,0,1,0,0,0
4427,0,0,0,4,0,0,0
4429,0,1,1,1,0,0,0
4431,1,1,1,0,0,0,0
4433,0,0,0,0,0,0,0
4435,0,0,0,1,0,0,0
4437,0,0,0,1,0,0,0
4439,1,1,0,1,0,0,0
4441,1,1,1,0,0,0,0
4443,0,0,0,0,0,0,0
4445,1,0,1,1,0,0,0
4447,1,0,1,1,0,0,0
4449,1,1,1,0,0,0,0
4451,1,1,0,1,0,0,0
4573,1,1,1,0,0,0,0
4575,1,1,1,0,0,0,0
4577,1,1,0,1,0,0,0
4579,1,0,1,1,0,0,0
4581,1,1,1,0,0,0,0
4583,1,1,0,1,0,0,0
4585,1,1,1,0,0,0,0
4587,1,1,1,0,0,0,0
4589,1,1,1,0,0,0,0
4591,1,0,0,0,0,0,0
4593,1,0,0,1,0,0,0
4595,0,0,0,1,0,0,0
4597,5,1,0,5,0,0,0
4599,1,1,1,0,0,0,0
4601,1,0,1,1,0,0,0
4603,0,0,1,0,0,0,0
4605,1,1,1,0,0,0,0
4607,0,0,0,1,0,0,0
4609,1,1,0,1,0,0,0
4611,1,1,0,1,0,0,0
4613,1,1,1,0,0,0,0
5099,1,0,1,1,0,0,0
5101,0,2,0,2,0,0,0
5103,1,0,0,0,0,0,0
5105,6,1,1,0,0,0,0
5107,1,1,1,0,0,0,0
5109,1,0,0,0,0,0,0
5111,0,1,0,0,0,0,0
5113,0,1,0,0,0,0,0
5115,0,1,0,0,0,0,0
5117,1,1,1,0,0,0,0
5119,1,1,1,0,0,0,0
5121,1,0,0,1,0,0,0
5123,1,1,1,0,0,0,0
5125,1,1,1,0,0,0,0
5127,1,1,1,0,0,0,0
5129,0,1,1,0,0,0,0
5131,1,0,1,1,0,0,0
5133,1,1,0,1,0,0,0
5135,1,1,0,1,0,0,0
5137,0,0,0,1,0,0,0
5139,1,0,0,0,0,0,0
5141,0,1,1,1,0,0,0
5143,1,1,0,0,0,0,0
5145,0,1,0,0,0,0,0
5147,1,1,1,0,0,0,0
5149,1,0,0,0,0,0,0
5151,0,1,1,1,0,0,0
5153,0,1,0,0,0,0,0
5155,1,0,1,1,0,0,0
5157,0,6,0,6,0,0,0
5159,1,0,1,1,0,0,0
5161,1,0,1,1,0,0,0
5163,1,0,1,1,0,0,0
5165,1,1,0,1,0,0,0
5167,1,1,1,0,0,0,0
5169,1,1,1,0,0,0,0
5171,0,1,1,1,0,0,0
5173,0,1,1,1,0,0,0
5175,1,0,0,0,0,0,0
5177,1,0,0,0,0,0,0
5179,1,1,0,1,0,0,0
5181,0,1,1,1,0,0,0
5183,0,0,0,1,0,0,0
5185,1,1,1,0,0,0,0
5187,0,0,0,2,0,0,0
5189,1,1,1,0,0,0,0
5191,0,0,1,0,0,0,0
5193,1,1,0,1,0,0,0
5195,0,0,0,1,0,0,0
5197,1,1,0,1,0,0,0
5199,1,1,1,0,0,0,0
5201,1,1,0,1,0,0,0
5203,1,1,0,1,0,0,0
5205,1,1,0,1,0,0,0
5207,0,1,1,1,0,0,0
5209,0,0,0,1,0,0,0
5211,1,1,1,0,0,0,0
5213,0,0,0,2,0,0,0
5215,1,1,0,1,0,0,0
5217,1,0,0,0,0,0,0
5219,1,0,1,1,0,0,0
5221,1,0,1,1,0,0,0
5223,1,1,1,0,0,0,0
5225,1,1,1,0,0,0,0
5227,0,1,0,0,0,0,0
5229,1,1,0,0,0,0,0
5231,1,1,0,1,0,0,0
5233,0,0,0,0,0,0,0
5235,0,0,0,1,0,0,0
5237,1,1,0,1,0,0,0
5239,0,5,5,5,0,0,0
5241,1,1,0,1,0,0,0
5243,4,4,0,4,0,0,0
5245,0,0,0,0,0,0,0
5247,0,1,5,1,0,0,0
5249,0,1,1,1,0,0,0
5251,1,0,0,0,0,0,0
5253,0,0,0,1,0,0,0
5429,1,0,1,1,0,0,0
5431,0,0,0,1,0,0,0
5433,1,1,0,1,0,0,0
5435,0,1,1,1,0,0,0
5515,2,2,0,2,0,0,0
5517,1,0,1,1,0,0,0
5519,0,1,1,1,0,0,0
5521,1,1,1,0,0,0,0
5523,1,1,1,0,0,0,0
5525,4,0,0,0,0,0,0
5527,1,1,0,1,0,0,0
5529,1,0,0,0,0,0,0
5531,1,1,1,0,0,0,0
5533,1,1,0,1,0,0,0
5951,1,1,1,0,0,0,0
5953,1,0,1,1,0,0,0
5955,1,0,1,1,0,0,0
5957,1,0,1,1,0,0,0
5959,1,1,1,0,0,0,0
5961,1,1,0,1,0,0,0
5963,4,4,0,4,0,0,0
5965,0,0,1,0,0,0,0
5967,1,0,0,0,0,0,0
5969,4,0,0,0,0,0,0
5971,1,0,0,0,0,0,0
5973,0,0,1,1,0,0,0
5975,1,0,0,0,0,0,0
5977,0,1,0,1,0,0,0
5979,1,1,1,0,0,0,0
5983,2,2,0,2,0,0,0
5985,2,2,2,0,0,0,0
5987,0,0,0,0,0,0,0
5989,0,0,0,0,0,0,0
5991,0,0,0,1,0,0,0
5993,0,0,1,0,0,0,0
5995,0,0,1,0,0,0,0
5997,2,2,0,2,0,0,0
5999,0,0,0,1,0,0,0
6001,0,0,0,1,1,1,0
6003,0,0,0,1,1,1,0
6577,0,0,0,0,0,0,0
6579,4,0,0,4,0,0,0
6581,6,1,0,1,0,0,0
6583,1,1,1,0,0,0,0
6585,0,0,0,1,0,0,0
6587,1,1,1,0,0,0,0
6589,0,1,0,0,0,0,0
6591,0,2,0,2,0,0,0
6593,1,1,1,0,0,0,0
6595,0,1,1,1,0,0,0
6597,0,1,1,0,0,0,0
6599,0,0,0,1,0,0,0
6601,0,0,0,1,0,0,0
6603,1,1,0,1,0,0,0
6605,1,1,1,0,0,0,0
6607,1,1,0,0,0,0,0
6609,1,1,0,1,0,0,0
6611,0,6,6,6,0,0,0
6613,8,8,8,0,0,0,0
6615,1,0,0,1,0,0,0
6617,0,0,0,0,0,0,0
6619,1,0,0,0,0,0,0
6621,1,1,1,0,0,0,0
6623,1,1,1,0,0,0,0
6625,0,0,0,1,0,0,0
6627,1,1,1,0,0,0,0
6629,0,1,1,1,0,0,0
6631,0,1,0,0,0,0,0
6633,0,1,0,0,0,0,0
6635,0,1,0,0,0,0,0
6637,0,1,0,0,0,0,0
6639,0,0,0,0,0,0,0
6641,1,6,0,0,0,0,0
6643,1,1,6,0,0,0,0
6645,4,4,4,0,0,0,0
6647,1,0,0,1,0,0,0
6649,1,0,0,0,0,0,0
6651,1,0,0,0,0,0,0
6653,1,1,0,0,0,0,0
6655,1,1,1,0,0,0,0
6657,0,1,0,0,0,0,0
6659,1,1,0,1,0,0,0
6661,0,0,0,1,0,0,0
6663,1,1,0,0,0,0,0
6665,1,1,1,0,0,0,0
6667,1,1,1,0,0,0,0
6669,1,1,1,0,0,0,0
6671,1,1,1,0,0,0,0
6673,1,1,1,0,0,0,0
6675,0,0,1,0,0,0,0
6677,0,1,1,1,0,0,0
6679,1,1,0,0,0,0,0
6681,1,0,1,1,0,0,0
6683,1,1,1,0,0,0,0
6685,1,1,1,0,0,0,0
6687,1,1,0,1,0,0,0
6689,0,0,0,0,0,0,0
6691,1,1,1,0,0,0,0
6693,1,1,0,1,0,0,0
6695,0,0,0,1,0,0,0
6697,0,0,1,0,0,0,0
6699,0,0,0,1,0,0,0
6701,0,1,0,0,0,0,0
6703,0,0,0,1,0,0,0
6705,0,1,1,1,0,0,0
6707,0,0,1,0,0,0,0
6709,0,0,0,0,0,0,0
6711,1,1,1,0,0,0,0
6713,0,0,1,0,0,0,0
6715,1,1,1,0,0,0,0
6717,1,1,1,0,0,0,0
6719,0,1,0,0,0,0,0
6721,1,1,0,1,0,0,0
6723,0,1,0,0,0,0,0
6725,1,1,0,1,0,0,0
6727,1,1,1,0,0,0,0
6729,1,1,1,0,0,0,0
6731,1,1,0,1,0,0,0
6733,1,1,0,1,0,0,0
6735,1,1,0,1,0,0,0
6737,0,1,1,1,0,0,0
6739,0,1,0,0,0,0,0
6741,0,4,0,0,0,0,0
6743,1,1,1,0,0,0,0
6745,1,1,1,0,0,0,0
6747,5,0,0,0,0,0,0
6749,0,0,1,0,0,0,0
6751,1,0,0,0,0,0,0
6753,0,0,1,0,0,0,0
6755,1,1,1,0,0,0,0
6757,1,1,1,0,0,0,0
6759,1,1,0,1,0,0,0
6761,1,0,1,1,0,0,0
6763,1,1,1,0,0,0,0
6765,1,1,0,1,0,0,0
6767,1,1,1,0,0,0,0
6769,1,1,0,1,0,0,0
6771,1,1,1,0,0,0,0
6773,1,1,0,1,0,0,0
6775,1,1,0,1,0,0,0
6777,0,1,1,1,0,0,0
6779,4,4,0,4,0,0,0
6781,1,0,1,1,0,0,0
6783,1,1,1,0,0,0,0
6785,1,1,1,0,0,0,0
6787,1,1,0,1,0,0,0
6789,1,1,0,1,0,0,0
6791,1,1,1,0,0,0,0
6793,0,0,0,1,0,0,0
6795,1,1,1,0,0,0,0
6797,1,1,1,0,0,0,0
6799,1,0,0,0,0,0,0
6801,0,1,1,1,0,0,0
6803,1,0,1,1,0,0,0
6805,0,1,1,0,0,0,0
6807,1,1,0,1,0,0,0
6809,1,1,0,1,0,0,0
6811,1,1,0,1,0,0,0
6813,0,0,0,1,0,0,0
6815,1,1,1,0,0,0,0
6817,4,0,4,4,0,0,0
6819,1,1,1,0,0,0,0
6821,1,1,1,0,0,0,0
6823,0,1,0,0,0,0,0
6825,0,0,0,1,0,0,0
6827,1,1,0,1,0,0,0
6829,1,0,1,1,0,0,0
6831,1,1,1,0,0,0,0
6833,0,0,0,0,0,0,0
6835,0,0,0,1,0,0,0
6837,1,1,0,1,0,0,0
6839,1,4,0,1,0,0,0
6841,1,1,1,0,0,0,0
6843,0,1,0,0,0,0,0
6845,0,1,0,0,0,0,0
6847,1,1,1,0,0,0,0
6849,0,0,0,1,0,0,0
6851,0,0,1,0,0,0,0
6853,0,0,1,0,0,0,0
6855,1,1,1,0,0,0,0
6857,4,0,0,0,0,0,0
6859,1,0,1,1,0,0,0
6861,0,1,1,1,0,0,0
6863,1,1,0,1,0,0,0
6865,0,0,0,1,0,0,0
6867,4,0,4,4,0,0,0
6869,1,1,0,1,0,0,0
6871,1,1,0,1,0,0,0
6873,1,1,1,0,0,0,0
6875,0,0,0,1,0,0,0
6877,1,1,1,0,0,0,0
6879,0,0,0,1,0,0,0
6881,1,1,0,1,0,0,0
6883,1,0,1,1,0,0,0
6885,1,1,1,0,0,0,0
6887,0,4,0,0,0,0,0
6889,1,1,0,1,0,0,0
6891,1,0,1,1,0,0,0
7071,4,4,4,0,0,0,0
7073,1,1,0,1,0,0,0
7075,1,1,0,1,0,0,0
7077,1,1,0,1,0,0,0
7079,0,0,0,1,0,0,0
7081,1,1,1,0,0,0,0
7083,0,0,0,6,0,0,0
7085,1,1,1,0,0,0,0
7087,1,0,1,1,0,0,0
7089,1,0,0,1,0,0,0
7091,1,1,1,0,0,0,0
7093,1,1,1,0,0,0,0
7095,1,1,1,0,0,0,0
7097,1,1,1,0,0,0,0
7099,1,1,0,1,0,0,0
7101,1,1,1,0,0,0,0
7103,1,1,1,0,0,0,0
7105,1,1,1,0,0,0,0
7107,1,1,1,0,0,0,0
7109,1,1,0,1,0,0,0
7111,1,1,0,1,0,0,0
7113,1,1,1,0,0,0,0
7115,1,1,0,1,0,0,0
7117,1,1,5,0,0,0,0
7119,1,1,1,0,0,0,0
7121,0,0,4,0,0,0,0
7123,0,0,1,0,0,0,0
7125,0,0,0,1,0,0,0
7127,1,1,0,1,0,0,0
7129,4,4,4,0,0,0,0
7131,1,1,0,1,0,0,0
7133,1,1,1,0,0,0,0
7135,1,1,1,0,0,0,0
7137,4,4,4,0,0,0,0
7139,1,1,0,1,0,0,0
7141,1,1,0,1,0,0,0
7143,0,0,0,1,0,0,0
7145,0,1,1,1,0,0,0
7147,1,1,1,0,0,0,0
7149,0,0,0,1,0,0,0
7151,1,1,1,0,0,0,0
7153,1,1,0,1,0,0,0
7155,1,1,0,1,0,0,0
7157,1,0,1,1,0,0,0
7159,8,8,8,0,0,0,0
7161,1,1,1,0,0,0,0
7163,1,1,1,0,0,0,0
7165,1,1,1,0,0,0,0
7167,1,1,1,0,0,0,0
7169,0,0,0,1,1,0,0
7171,0,0,0,1,0,0,0
7173,1,1,0,1,0,0,0
7175,1,0,1,1,0,0,0
7177,1,1,0,0,0,0,0
7179,0,1,1,0,0,0,0
7181,1,1,0,1,0,0,0
7183,0,1,1,1,0,0,0
7185,1,1,0,1,0,0,0
7187,1,1,0,1,0,0,0
7189,1,0,0,0,0,0,0
7191,1,0,1,0,0,0,0
7193,0,0,0,0,0,0,0
7195,0,1,0,0,0,0,0
7197,1,1,0,1,0,0,0
7199,1,1,0,1,0,0,0
7201,0,1,1,1,0,0,0
7203,1,0,1,1,0,0,0
7205,0,0,0,1,0,0,0
7207,1,0,1,1,0,0,0
7209,1,1,1,0,0,0,0
7211,1,1,1,0,0,0,0
7213,1,1,0,1,0,0,0
7215,1,1,1,0,0,0,0
7217,1,1,1,0,0,0,0
7219,0,0,0,1,0,0,0
7221,1,1,0,1,0,0,0
7223,0,1,1,1,0,0,0
7225,1,1,0,1,0,0,0
7227,1,1,1,0,0,0,0
7229,0,0,0,0,0,0,0
7231,1,1,0,1,0,0,0
7233,1,1,1,0,0,0,0
7235,1,1,1,0,0,0,0
7237,1,1,1,0,0,0,0
7239,1,0,0,0,0,0,0
7241,1,0,0,0,0,0,0
7243,1,1,0,1,0,0,0
7245,1,1,1,0,0,0,0
7247,1,0,1,1,0,0,0
7249,1,1,0,1,0,0,0
7251,1,1,0,1,0,0,0
7253,5,5,0,1,0,0,0
7255,0,1,1,1,0,0,0
7257,1,1,1,0,0,0,0
7259,4,0,0,0,0,0,0
7261,4,0,0,0,0,0,0
7263,1,1,1,0,0,0,0
7265,4,4,4,0,0,0,0
7267,1,0,0,0,0,0,0
7269,1,1,1,0,0,0,0
7271,1,0,1,1,0,0,0
7273,1,1,0,1,0,0,0
7275,4,4,0,4,0,0,0
7277,1,1,1,0,0,0,0
7341,0,0,0,1,0,0,0
7343,1,1,0,1,0,0,0
7345,1,1,1,0,0,0,0
7347,1,1,0,1,0,0,0
7349,1,1,0,1,0,0,0
7351,1,1,0,0,0,0,0
7353,1,1,0,1,0,0,0
7355,1,1,0,1,0,0,0
7357,1,1,1,0,0,0,0
7359,1,0,1,1,0,0,0
7361,1,1,0,1,0,0,0
7363,0,0,0,1,0,0,0
7365,0,1,1,0,0,0,0
7367,0,1,1,0,0,0,0
7369,1,1,0,1,0,0,0
7371,1,0,0,1,0,0,0
7373,4,0,0,4,0,0,0
7375,1,1,0,1,0,0,0
7377,1,1,1,0,0,0,0
7379,1,1,1,0,0,0,0
7381,1,1,0,1,0,0,0
7383,1,6,0,1,0,0,0
7385,4,4,0,0,0,0,0
7387,0,0,0,1,0,0,0
7389,1,1,0,1,0,0,0
7391,1,1,0,1,0,0,0
7393,1,1,1,0,0,0,0
7395,1,1,1,0,0,0,0
7397,1,0,0,0,0,0,0
7399,4,4,0,4,0,0,0
7401,0,0,0,1,0,0,0
7403,1,1,0,1,0,0,0
7405,0,0,0,0,0,0,0
7407,2,2,2,0,0,0,0
7409,1,1,1,0,0,0,0
7411,1,1,1,0,0,0,0
7413,0,0,4,0,0,0,0
7415,1,1,1,0,0,0,0
7417,0,1,1,1,0,0,0
7419,1,0,0,1,0,0,0
7421,1,1,0,1,0,0,0
7423,1,1,0,1,0,0,0
7425,4,4,0,4,0,0,0
7427,1,1,1,0,0,0,0
7429,1,1,1,0,0,0,0
7431,1,1,0,1,0,0,0
7433,1,1,0,1,0,0,0
7435,0,1,1,1,0,0,0
7437,0,1,0,0,0,0,0
7439,1,1,0,1,0,0,0
7441,1,1,0,1,0,0,0
7443,1,1,1,0,0,0,0
7445,1,1,1,0,0,0,0
7447,-1,-1,-1,-1,-1,-1,-1
7449,-1,-1,-1,-1,-1,-1,-1
7451,-1,-1,-1,-1,-1,-1,-1
7453,-1,-1,-1,-1,-1,-1,-1
7455,-1,-1,-1,-1,-1,-1,-1
7457,-1,-1,-1,-1,-1,-1,-1
7459,-1,-1,-1,-1,-1,-1,-1
7461,-1,-1,-1,-1,-1,-1,-1
7463,-1,-1,-1,-1,-1,-1,-1
7465,-1,-1,-1,-1,-1,-1,-1
7467,-1,-1,-1,-1,-1,-1,-1
7469,-1,-1,-1,-1,-1,-1,-1
7471,-1,-1,-1,-1,-1,-1,-1
7473,-1,-1,-1,-1,-1,-1,-1
7475,-1,-1,-1,-1,-1,-1,-1
7477,-1,-1,-1,-1,-1,-1,-1
7479,-1,-1,-1,-1,-1,-1,-1
